linha,descricao,agencia,sequencia,shape_id,latitude,longitude
176,176-SAO CONRADO X CENTRAL,Fetranspor,0,17367101,"-22.999","-43.2699"
176,176-SAO CONRADO X CENTRAL,Fetranspor,1,17367101,"-22.999","-43.2698"
176,176-SAO CONRADO X CENTRAL,Fetranspor,2,17367101,"-22.999","-43.2697"
176,176-SAO CONRADO X CENTRAL,Fetranspor,3,17367101,"-22.9991","-43.2691"
176,176-SAO CONRADO X CENTRAL,Fetranspor,4,17367101,"-22.9991","-43.269"
176,176-SAO CONRADO X CENTRAL,Fetranspor,5,17367101,"-22.9991","-43.2688"
176,176-SAO CONRADO X CENTRAL,Fetranspor,6,17367101,"-22.9991","-43.2687"
176,176-SAO CONRADO X CENTRAL,Fetranspor,7,17367101,"-22.999","-43.2686"
176,176-SAO CONRADO X CENTRAL,Fetranspor,8,17367101,"-22.9988","-43.2682"
176,176-SAO CONRADO X CENTRAL,Fetranspor,9,17367101,"-22.9988","-43.2681"
176,176-SAO CONRADO X CENTRAL,Fetranspor,10,17367101,"-22.9987","-43.268"
176,176-SAO CONRADO X CENTRAL,Fetranspor,11,17367101,"-22.9985","-43.2673"
176,176-SAO CONRADO X CENTRAL,Fetranspor,12,17367101,"-22.9984","-43.2669"
176,176-SAO CONRADO X CENTRAL,Fetranspor,13,17367101,"-22.9983","-43.2665"
176,176-SAO CONRADO X CENTRAL,Fetranspor,14,17367101,"-22.9983","-43.2665"
176,176-SAO CONRADO X CENTRAL,Fetranspor,15,17367101,"-22.9982","-43.2661"
176,176-SAO CONRADO X CENTRAL,Fetranspor,16,17367101,"-22.9981","-43.266"
176,176-SAO CONRADO X CENTRAL,Fetranspor,17,17367101,"-22.9977","-43.2644"
176,176-SAO CONRADO X CENTRAL,Fetranspor,18,17367101,"-22.9968","-43.2612"
176,176-SAO CONRADO X CENTRAL,Fetranspor,19,17367101,"-22.9968","-43.2612"
176,176-SAO CONRADO X CENTRAL,Fetranspor,20,17367101,"-22.9968","-43.2611"
176,176-SAO CONRADO X CENTRAL,Fetranspor,21,17367101,"-22.9968","-43.2611"
